FIPS,YEAR,unemp_rate
13107,2014,10.5
13107,2013,12.5
13107,2012,12.2
13107,2011,13.1
13109,2021,3.7
13109,2020,5.3
13109,2019,3.6
13109,2018,3.8
13109,2017,4.5
13109,2016,5.1
13109,2015,5.7
13109,2014,6.5
13109,2013,7.6
13109,2012,8.4
13109,2011,9.0
13111,2021,3.3
13111,2020,5.5
13111,2019,4.0
13111,2018,4.6
13111,2017,5.6
13111,2016,6.3
13111,2015,6.3
13111,2014,7.6
13111,2013,8.9
13111,2012,10.1
13111,2011,11.1
13113,2021,3.1
13113,2020,5.7
13113,2019,3.4
13113,2018,3.8
13113,2017,4.4
13113,2016,5.1
13113,2015,5.3
13113,2014,6.1
13113,2013,6.7
13113,2012,7.4
13113,2011,7.9
13115,2021,3.7
13115,2020,6.3
13115,2019,4.1
13115,2018,4.4
13115,2017,5.3
13115,2016,6.1
13115,2015,6.8
13115,2014,7.9
13115,2013,9.4
13115,2012,10.8
13115,2011,11.9
13117,2021,2.4
13117,2020,4.4
13117,2019,2.8
13117,2018,3.1
13117,2017,3.7
13117,2016,4.1
13117,2015,4.6
13117,2014,5.3
13117,2013,5.8
13117,2012,6.5
13117,2011,7.3
13119,2021,3.7
13119,2020,5.9
13119,2019,3.6
13119,2018,3.9
13119,2017,4.8
13119,2016,5.3
13119,2015,6.4
13119,2014,8.2
13119,2013,9.7
13119,2012,11.1
13119,2011,11.9
13121,2021,4.5
13121,2020,7.8
13121,2019,3.5
13121,2018,3.9
13121,2017,4.7
13121,2016,5.3
13121,2015,6.1
13121,2014,7.1
13121,2013,8.0
13121,2012,8.9
13121,2011,10.0
13123,2021,2.8
13123,2020,4.2
13123,2019,3.3
13123,2018,3.8
13123,2017,4.6
13123,2016,5.1
13123,2015,6.1
13123,2014,7.3
13123,2013,8.9
13123,2012,10.4
13123,2011,11.5
13125,2021,2.4
13125,2020,3.6
13125,2019,3.4
13125,2018,3.7
13125,2017,4.4
13125,2016,5.4
13125,2015,6.7
13125,2014,8.1
13125,2013,9.4
13125,2012,9.6
13125,2011,10.5
13127,2021,3.7
13127,2020,6.7
13127,2019,3.4
13127,2018,3.7
13127,2017,4.7
13127,2016,5.4
13127,2015,6.2
13127,2014,7.5
13127,2013,8.5
13127,2012,9.3
13127,2011,10.2
13129,2021,3.2
13129,2020,5.5
13129,2019,3.5
13129,2018,3.9
13129,2017,4.6
13129,2016,5.7
13129,2015,6.0
13129,2014,7.3
13129,2013,8.8
13129,2012,9.6
13129,2011,11.5
13131,2021,3.1
13131,2020,4.2
13131,2019,3.4
13131,2018,3.8
13131,2017,4.7
13131,2016,5.3
13131,2015,6.1
13131,2014,7.4
13131,2013,7.7
13131,2012,8.5
13131,2011,9.4
13133,2021,3.7
13133,2020,5.8
13133,2019,4.0
13133,2018,4.3
13133,2017,5.1
13133,2016,6.1
13133,2015,6.7
13133,2014,8.2
13133,2013,9.9
13133,2012,10.9
13133,2011,12.1
13135,2021,3.5
13135,2020,6.4
13135,2019,3.2
13135,2018,3.6
13135,2017,4.3
13135,2016,4.9
13135,2015,5.3
13135,2014,6.1
13135,2013,6.8
13135,2012,7.6
13135,2011,8.6
13137,2021,3.3
13137,2020,5.1
13137,2019,3.3
13137,2018,3.5
13137,2017,4.3
13137,2016,5.0
13137,2015,5.8
13137,2014,7.0
13137,2013,8.0
13137,2012,9.4
13137,2011,10.3
13139,2021,2.8
13139,2020,4.9
13139,2019,3.0
13139,2018,3.3
13139,2017,4.1
13139,2016,4.7
13139,2015,4.9
13139,2014,5.9
13139,2013,6.8
13139,2012,7.7
13139,2011,8.7
13141,2021,6.2
13141,2020,8.6
13141,2019,5.7
13141,2018,5.9
13141,2017,6.9
13141,2016,8.2
13141,2015,10.0
13141,2014,11.7
13141,2013,14.6
13141,2012,16.7
13141,2011,19.4
13143,2021,3.3
13143,2020,5.5
13143,2019,3.3
13143,2018,3.6
13143,2017,4.5
13143,2016,5.5
13143,2015,6.6
13143,2014,8.0
13143,2013,9.2
13143,2012,10.1
13143,2011,11.4
13145,2021,3.1
13145,2020,5.0
13145,2019,3.4
13145,2018,3.7
13145,2017,4.5
13145,2016,5.2
13145,2015,5.3
13145,2014,6.0
13145,2013,6.5
13145,2012,7.1
13145,2011,7.3
13147,2021,4.3
13147,2020,5.9
13147,2019,3.9
13147,2018,4.0
13147,2017,4.8
13147,2016,5.8
13147,2015,6.3
13147,2014,7.5
13147,2013,9.1
13147,2012,10.1
13147,2011,11.0
13149,2021,4.3
13149,2020,7.2
13149,2019,3.8
13149,2018,4.3
13149,2017,5.4
13149,2016,6.4
13149,2015,6.5
13149,2014,8.0
13149,2013,9.4
13149,2012,10.2
13149,2011,11.1
13151,2021,4.1
13151,2020,7.2
13151,2019,3.7
13151,2018,4.1
13151,2017,4.8
13151,2016,5.5
13151,2015,6.2
13151,2014,7.3
13151,2013,8.4
13151,2012,9.2
13151,2011,10.1
13153,2021,3.5
13153,2020,5.0
13153,2019,3.3
13153,2018,3.9
13153,2017,4.5
13153,2016,5.1
13153,2015,5.9
13153,2014,6.8
13153,2013,7.5
13153,2012,7.9
13153,2011,8.4
13155,2021,3.8
13155,2020,4.8
13155,2019,4.0
13155,2018,4.8
13155,2017,5.9
13155,2016,6.6
13155,2015,8.5
13155,2014,9.6
13155,2013,10.6
13155,2012,11.5
13155,2011,13.5
13157,2021,2.7
13157,2020,4.8
13157,2019,3.0
13157,2018,3.3
13157,2017,4.0
13157,2016,4.6
13157,2015,4.9
13157,2014,5.9
13157,2013,6.9
13157,2012,8.1
13157,2011,9.4
13159,2021,3.5
13159,2020,5.3
13159,2019,3.6
13159,2018,3.9
13159,2017,4.8
13159,2016,5.3
13159,2015,5.6
13159,2014,6.7
13159,2013,8.2
13159,2012,9.6
13159,2011,10.8
13161,2021,4.2
13161,2020,5.4
13161,2019,5.0
13161,2018,5.2
13161,2017,6.5
13161,2016,6.9
13161,2015,6.8
13161,2014,8.2
13161,2013,9.9
13161,2012,11.3
13161,2011,12.3
13163,2021,4.8
13163,2020,6.8
13163,2019,5.0
13163,2018,5.4
13163,2017,6.3
13163,2016,7.5
13163,2015,9.2
13163,2014,11.3
13163,2013,13.9
13163,2012,13.0
13163,2011,13.0
13165,2021,4.4
13165,2020,6.0
13165,2019,4.8
13165,2018,4.9
13165,2017,6.2
13165,2016,7.0
13165,2015,8.4
13165,2014,10.0
13165,2013,12.3
13165,2012,13.5
13165,2011,14.1
13167,2021,4.1
13167,2020,5.7
13167,2019,4.2
13167,2018,4.4
13167,2017,5.8
13167,2016,6.7
13167,2015,7.1
13167,2014,8.6
13167,2013,9.8
13167,2012,9.8
13167,2011,10.8
13169,2021,3.3
13169,2020,4.8
13169,2019,3.5
13169,2018,3.9
13169,2017,4.6
13169,2016,5.1
13169,2015,5.6
13169,2014,6.3
13169,2013,7.2
13169,2012,8.3
13169,2011,9.0
13171,2021,4.5
13171,2020,7.0
13171,2019,4.5
13171,2018,5.3
13171,2017,6.3
13171,2016,7.3
13171,2015,7.8
13171,2014,9.6
13171,2013,11.2
13171,2012,11.9
13171,2011,13.5
13173,2021,3.7
13173,2020,5.1
13173,2019,3.9
13173,2018,4.3
13173,2017,4.9
13173,2016,5.5
13173,2015,6.8
13173,2014,8.1
13173,2013,8.5
13173,2012,9.2
13173,2011,10.3
13175,2021,4.4
13175,2020,6.7
13175,2019,4.8
13175,2018,5.0
13175,2017,6.0
13175,2016,6.9
13175,2015,7.7
13175,2014,9.3
13175,2013,10.7
13175,2012,12.1
13175,2011,13.6
13177,2021,2.9
13177,2020,4.3
13177,2019,3.0
13177,2018,3.4
13177,2017,4.1
13177,2016,4.6
13177,2015,5.4
13177,2014,6.3
13177,2013,6.8
13177,2012,7.5
13177,2011,8.3
13179,2021,4.4
13179,2020,6.8
13179,2019,4.5
13179,2018,4.9
13179,2017,5.9
13179,2016,6.6
13179,2015,6.4
13179,2014,7.7
13179,2013,8.4
13179,2012,8.8
13179,2011,9.2
13181,2021,4.5
13181,2020,6.1
13181,2019,4.5
13181,2018,5.5
13181,2017,5.9
13181,2016,6.6
13181,2015,6.8
13181,2014,8.3
13181,2013,10.0
13181,2012,10.6
13181,2011,11.4
13183,2021,3.6
13183,2020,5.3
13183,2019,4.3
13183,2018,4.4
13183,2017,5.4
13183,2016,5.9
13183,2015,6.0
13183,2014,7.5
13183,2013,8.1
13183,2012,8.4
13183,2011,8.7
13185,2021,4.3
13185,2020,6.3
13185,2019,3.8
13185,2018,4.3
13185,2017,4.9
13185,2016,5.5
13185,2015,6.0
13185,2014,7.3
13185,2013,8.0
13185,2012,9.0
13185,2011,9.7
13187,2021,3.1
13187,2020,5.4
13187,2019,3.7
13187,2018,4.1
13187,2017,4.7
13187,2016,5.5
13187,2015,5.5
13187,2014,6.4
13187,2013,7.3
13187,2012,8.2
13187,2011,9.6
13189,2021,4.9
13189,2020,7.3
13189,2019,5.0
13189,2018,5.3
13189,2017,5.9
13189,2016,6.9
13189,2015,8.4
13189,2014,10.0
13189,2013,11.2
13189,2012,12.4
13189,2011,13.1
13191,2021,4.4
13191,2020,7.1
13191,2019,4.3
13191,2018,4.5
13191,2017,5.7
13191,2016,6.5
13191,2015,6.6
13191,2014,7.9
13191,2013,8.9
13191,2012,9.6
13191,2011,10.4
13193,2021,6.9
13193,2020,8.2
13193,2019,5.0
13193,2018,6.6
13193,2017,7.4
13193,2016,8.8
13193,2015,9.3
13193,2014,11.8
13193,2013,12.7
13193,2012,13.1
13193,2011,13.6
13195,2021,3.3
13195,2020,5.3
13195,2019,3.3
13195,2018,3.7
13195,2017,4.5
13195,2016,5.2
13195,2015,5.6
13195,2014,6.7
13195,2013,7.5
13195,2012,8.8
13195,2011,10.0
13197,2021,3.6
13197,2020,5.1
13197,2019,4.3
13197,2018,5.0
13197,2017,5.8
13197,2016,7.1
13197,2015,8.5
13197,2014,7.7
13197,2013,8.8
13197,2012,9.8
13197,2011,10.3
13199,2021,5.5
13199,2020,9.1
13199,2019,4.9
13199,2018,5.3
13199,2017,6.2
13199,2016,7.2
13199,2015,8.1
13199,2014,9.8
13199,2013,10.7
13199,2012,11.8
13199,2011,13.1
13201,2021,3.3
13201,2020,4.5
13201,2019,3.8
13201,2018,4.1
13201,2017,5.0
13201,2016,6.1
13201,2015,5.5
13201,2014,6.3
13201,2013,7.2
13201,2012,8.0
13201,2011,9.1
13205,2021,4.7
13205,2020,6.1
13205,2019,4.4
13205,2018,5.1
13205,2017,5.8
13205,2016,6.2
13205,2015,6.8
13205,2014,7.9
13205,2013,8.5
13205,2012,8.7
13205,2011,9.8
13207,2021,3.1
13207,2020,5.0
13207,2019,3.3
13207,2018,3.6
13207,2017,4.5
13207,2016,5.2
13207,2015,5.9
13207,2014,6.7
13207,2013,8.0
13207,2012,8.5
13207,2011,9.6
13209,2021,4.6
13209,2020,5.8
13209,2019,5.7
13209,2018,6.2
13209,2017,7.1
13209,2016,8.0
13209,2015,8.8
13209,2014,10.4
13209,2013,11.3
13209,2012,11.5
13209,2011,13.0
13211,2021,3.2
13211,2020,5.2
13211,2019,3.2
13211,2018,3.6
13211,2017,4.5
13211,2016,5.0
13211,2015,5.6
13211,2014,6.6
13211,2013,8.0
13211,2012,8.9
13211,2011,9.9
13213,2021,3.6
13213,2020,6.2
13213,2019,4.3
13213,2018,4.4
13213,2017,5.1
13213,2016,5.9
13213,2015,7.5
13213,2014,9.4
13213,2013,11.2
13213,2012,12.6
13213,2011,13.6
13215,2021,4.8
13215,2020,7.2
13215,2019,4.4
13215,2018,4.8
13215,2017,5.6
13215,2016,6.4
13215,2015,7.6
13215,2014,8.5
13215,2013,9.3
13215,2012,9.6
13215,2011,9.9
13217,2021,4.3
13217,2020,7.0
13217,2019,4.0
13217,2018,4.4
13217,2017,5.3
13217,2016,6.0
13217,2015,6.9
13217,2014,8.2
13217,2013,9.6
13217,2012,10.8
13217,2011,12.1
13219,2021,2.3
13219,2020,3.7
13219,2019,2.7
13219,2018,3.1
13219,2017,3.6
13219,2016,4.2
13219,2015,4.5
13219,2014,5.1
13219,2013,5.6
13219,2012,6.2
13219,2011,6.8
13221,2021,2.9
13221,2020,4.8
13221,2019,3.3
13221,2018,3.7
13221,2017,4.3
13221,2016,4.9
13221,2015,5.6
13221,2014,6.7
13221,2013,7.5
13221,2012,8.4
13221,2011,9.6
13223,2021,3.2
13223,2020,5.6
13223,2019,3.2
13223,2018,3.7
13223,2017,4.4
13223,2016,5.0
13223,2015,5.3
13223,2014,6.2
13223,2013,7.2
13223,2012,8.2
13223,2011,9.3
13225,2021,4.6
13225,2020,5.9
13225,2019,4.0
13225,2018,4.9
13225,2017,5.5
13225,2016,6.5
13225,2015,8.0
13225,2014,9.5
13225,2013,10.6
13225,2012,11.0
13225,2011,11.6
13227,2021,2.8
13227,2020,4.8
13227,2019,3.1
13227,2018,3.6
13227,2017,4.3
13227,2016,4.9
13227,2015,5.4
13227,2014,6.7
13227,2013,7.9
13227,2012,8.9
13227,2011,10.4
13229,2021,3.3
13229,2020,4.8
13229,2019,3.8
13229,2018,4.1
13229,2017,4.9
13229,2016,5.7
13229,2015,6.3
13229,2014,7.5
13229,2013,8.5
13229,2012,9.3
13229,2011,10.5
13231,2021,2.9
13231,2020,5.1
13231,2019,3.3
13231,2018,3.8
13231,2017,4.7
13231,2016,5.4
13231,2015,5.8
13231,2014,7.1
13231,2013,8.4
13231,2012,9.1
13231,2011,10.0
13233,2021,3.5
13233,2020,5.7
13233,2019,3.6
13233,2018,4.0
13233,2017,5.0
13233,2016,5.9
13233,2015,6.7
13233,2014,7.8
13233,2013,8.8
13233,2012,9.8
13233,2011,11.4
13235,2021,3.7
13235,2020,4.7
13235,2019,3.9
13235,2018,4.2
13235,2017,5.2
13235,2016,5.9
13235,2015,6.7
13235,2014,7.9
13235,2013,8.8
13235,2012,8.9
13235,2011,9.5
13237,2021,3.7
13237,2020,5.9
13237,2019,4.1
13237,2018,4.6
13237,2017,5.4
13237,2016,6.6
13237,2015,8.2
13237,2014,9.1
13237,2013,10.3
13237,2012,11.3
13237,2011,12.8
13239,2021,5.4
13239,2020,7.2
13239,2019,5.9
13239,2018,6.3
13239,2017,6.7
13239,2016,8.3
13239,2015,6.9
13239,2014,8.4
13239,2013,8.1
13239,2012,9.4
13239,2011,10.0
13241,2021,3.3
13241,2020,5.5
13241,2019,3.8
13241,2018,4.1
13241,2017,5.1
13241,2016,6.1
13241,2015,6.8
13241,2014,8.2
13241,2013,9.8
13241,2012,11.3
13241,2011,12.2
13243,2021,4.5
13243,2020,5.2
13243,2019,4.3
13243,2018,4.9
13243,2017,5.6
13243,2016,7.4
13243,2015,9.2
13243,2014,9.8
13243,2013,10.3
13243,2012,12.3
13243,2011,12.5
13245,2021,5.2
13245,2020,7.5
13245,2019,4.7
13245,2018,5.2
13245,2017,6.0
13245,2016,6.8
13245,2015,7.5
13245,2014,8.7
13245,2013,9.8
13245,2012,10.4
13245,2011,11.0
13247,2021,4.6
13247,2020,7.5
13247,2019,4.0
13247,2018,4.4
13247,2017,5.3
13247,2016,5.9
13247,2015,6.6
13247,2014,7.9
13247,2013,9.1
13247,2012,10.0
13247,2011,11.0
13249,2021,3.7
13249,2020,4.4
13249,2019,3.9
13249,2018,4.6
13249,2017,5.5
13249,2016,6.3
13249,2015,6.8
13249,2014,7.6
13249,2013,9.2
13249,2012,10.2
13249,2011,11.2
13251,2021,4.8
13251,2020,7.1
13251,2019,4.9
13251,2018,4.8
13251,2017,5.6
13251,2016,6.7
13251,2015,8.4
13251,2014,10.1
13251,2013,12.5
13251,2012,13.6
13251,2011,15.5
13253,2021,3.7
13253,2020,4.9
13253,2019,4.4
13253,2018,5.3
13253,2017,6.4
13253,2016,7.7
13253,2015,8.2
13253,2014,9.5
13253,2013,10.2
13253,2012,10.7
13253,2011,12.5
13255,2021,4.5
13255,2020,7.4
13255,2019,4.1
13255,2018,4.6
13255,2017,5.7
13255,2016,6.8
13255,2015,8.2
13255,2014,9.5
13255,2013,11.4
13255,2012,12.3
13255,2011,13.7
13257,2021,4.2
13257,2020,6.1
13257,2019,3.8
13257,2018,4.4
13257,2017,5.0
13257,2016,5.6
13257,2015,6.6
13257,2014,7.7
13257,2013,9.1
13257,2012,10.3
13257,2011,11.8
13259,2021,6.1
13259,2020,8.6
13259,2019,5.7
13259,2018,6.3
13259,2017,7.6
13259,2016,8.3
13259,2015,7.0
13259,2014,7.5
13259,2013,8.6
13259,2012,9.0
13259,2011,9.5
13261,2021,5.3
13261,2020,7.0
13261,2019,4.6
13261,2018,5.6
13261,2017,6.4
13261,2016,7.2
13261,2015,8.4
13261,2014,9.5
13261,2013,11.2
13261,2012,11.7
13261,2011,12.3
13263,2021,5.2
13263,2020,7.8
13263,2019,5.1
13263,2018,5.5
13263,2017,6.5
13263,2016,7.1
13263,2015,7.8
13263,2014,7.9
13263,2013,9.2
13263,2012,9.9
13263,2011,10.4
13265,2021,4.0
13265,2020,5.7
13265,2019,4.1
13265,2018,4.4
13265,2017,5.8
13265,2016,6.1
13265,2015,8.0
13265,2014,11.0
13265,2013,11.9
13265,2012,14.1
13265,2011,15.4
13267,2021,3.6
13267,2020,4.7
13267,2019,4.3
13267,2018,4.6
13267,2017,5.4
13267,2016,5.9
13267,2015,6.2
13267,2014,7.0
13267,2013,7.9
13267,2012,8.2
13267,2011,8.6
13269,2021,5.8
13269,2020,6.9
13269,2019,4.0
13269,2018,6.3
13269,2017,8.5
13269,2016,7.0
13269,2015,9.3
13269,2014,10.3
13269,2013,11.6
13269,2012,13.2
13269,2011,14.2
13271,2021,7.0
13271,2020,9.8
13271,2019,9.1
13271,2018,6.1
13271,2017,7.0
13271,2016,7.7
13271,2015,8.8
13271,2014,9.8
13271,2013,11.3
13271,2012,11.6
13271,2011,13.0
13273,2021,6.5
13273,2020,7.8
13273,2019,5.4
13273,2018,7.0
13273,2017,6.4
13273,2016,7.0
13273,2015,7.6
13273,2014,8.1
13273,2013,9.7
13273,2012,10.7
13273,2011,11.8
13275,2021,3.5
13275,2020,5.1
13275,2019,3.4
13275,2018,3.9
13275,2017,4.8
13275,2016,5.2
13275,2015,7.3
13275,2014,8.8
13275,2013,9.0
13275,2012,9.5
13275,2011,10.2
13277,2021,3.5
13277,2020,5.2
13277,2019,3.5
13277,2018,4.1
13277,2017,4.8
13277,2016,5.5
13277,2015,6.2
13277,2014,7.3
13277,2013,8.4
13277,2012,9.9
13277,2011,11.9
13279,2021,4.6
13279,2020,6.7
13279,2019,5.2
13279,2018,6.0
13279,2017,6.8
13279,2016,8.2
13279,2015,8.9
13279,2014,9.9
13279,2013,10.9
13279,2012,11.6
13279,2011,13.2
13281,2021,3.2
13281,2020,5.2
13281,2019,3.9
13281,2018,4.4
13281,2017,5.2
13281,2016,5.5
13281,2015,8.0
13281,2014,9.3
13281,2013,10.6
13281,2012,11.1
13281,2011,12.3
13283,2021,4.7
13283,2020,6.7
13283,2019,5.8
13283,2018,6.3
13283,2017,7.3
13283,2016,8.5
13283,2015,8.6
13283,2014,10.6
13283,2013,12.2
13283,2012,13.2
13283,2011,13.0
13285,2021,4.4
13285,2020,8.4
13285,2019,3.8
13285,2018,4.3
13285,2017,5.2
13285,2016,6.0
13285,2015,6.2
13285,2014,7.4
13285,2013,8.6
13285,2012,9.7
13285,2011,10.8
13287,2021,5.8
13287,2020,6.7
13287,2019,3.8
13287,2018,4.9
13287,2017,5.4
13287,2016,6.1
13287,2015,6.9
13287,2014,8.0
13287,2013,9.9
13287,2012,11.5
13287,2011,14.0
13289,2021,5.0
13289,2020,7.2
13289,2019,5.5
13289,2018,5.7
13289,2017,7.2
13289,2016,8.4
13289,2015,9.2
13289,2014,11.2
13289,2013,13.7
13289,2012,14.6
13289,2011,15.2
13291,2021,3.4
13291,2020,5.4
13291,2019,4.0
13291,2018,4.5
13291,2017,5.6
13291,2016,5.8
13291,2015,5.4
13291,2014,6.6
13291,2013,7.8
13291,2012,8.7
13291,2011,10.0
13293,2021,3.9
13293,2020,6.4
13293,2019,3.6
13293,2018,4.4
13293,2017,5.4
13293,2016,6.3
13293,2015,7.3
13293,2014,9.0
13293,2013,9.8
13293,2012,10.5
13293,2011,11.4
13295,2021,3.2
13295,2020,5.0
13295,2019,3.7
13295,2018,3.9
13295,2017,4.5
13295,2016,5.6
13295,2015,6.1
13295,2014,7.2
13295,2013,8.0
13295,2012,8.8
13295,2011,9.6
13297,2021,3.2
13297,2020,5.4
13297,2019,3.2
13297,2018,3.6
13297,2017,4.4
13297,2016,5.0
13297,2015,5.5
13297,2014,6.5
13297,2013,7.7
13297,2012,8.9
13297,2011,10.2
13299,2021,4.2
13299,2020,6.3
13299,2019,4.3
13299,2018,4.4
13299,2017,5.1
13299,2016,6.1
13299,2015,6.6
13299,2014,7.9
13299,2013,9.3
13299,2012,10.0
13299,2011,11.0
13301,2021,5.3
13301,2020,7.7
13301,2019,5.6
13301,2018,5.7
13301,2017,6.7
13301,2016,8.0
13301,2015,7.9
13301,2014,9.7
13301,2013,11.9
13301,2012,14.7
13301,2011,16.3
13303,2021,4.5
13303,2020,5.9
13303,2019,3.9
13303,2018,4.6
13303,2017,5.5
13303,2016,5.9
13303,2015,7.1
13303,2014,8.1
13303,2013,9.6
13303,2012,10.2
13303,2011,12.5
13305,2021,3.6
13305,2020,5.3
13305,2019,4.0
13305,2018,4.5
13305,2017,5.5
13305,2016,6.6
13305,2015,7.3
13305,2014,8.8
13305,2013,9.7
13305,2012,10.5
13305,2011,11.9
13307,2021,4.2
13307,2020,5.3
13307,2019,4.6
13307,2018,5.6
13307,2017,6.8
13307,2016,7.8
13307,2015,9.5
13307,2014,8.7
13307,2013,9.2
13307,2012,9.8
13307,2011,11.4
13309,2021,2.9
13309,2020,3.8
13309,2019,3.7
13309,2018,3.5
13309,2017,4.3
13309,2016,4.4
13309,2015,11.0
13309,2014,12.4
13309,2013,12.6
13309,2012,13.2
13309,2011,14.5
13311,2021,3.0
13311,2020,5.3
13311,2019,3.2
13311,2018,3.6
13311,2017,4.6
13311,2016,5.6
13311,2015,5.3
13311,2014,6.3
13311,2013,7.3
13311,2012,8.5
13311,2011,9.7
13313,2021,3.6
13313,2020,6.6
13313,2019,4.2
13313,2018,4.4
13313,2017,5.0
13313,2016,5.6
13313,2015,6.5
13313,2014,7.9
13313,2013,9.5
13313,2012,10.5
13313,2011,11.6
13315,2021,4.5
13315,2020,5.6
13315,2019,4.3
13315,2018,4.9
13315,2017,5.5
13315,2016,6.8
13315,2015,8.0
13315,2014,9.2
13315,2013,11.0
13315,2012,11.5
13315,2011,12.5
13317,2021,4.6
13317,2020,6.7
13317,2019,4.6
13317,2018,4.6
13317,2017,5.4
13317,2016,6.2
13317,2015,7.4
13317,2014,9.4
13317,2013,11.1
13317,2012,12.0
13317,2011,13.7
13319,2021,4.6
13319,2020,6.0
13319,2019,4.4
13319,2018,5.0
13319,2017,6.3
13319,2016,7.0
13319,2015,7.4
13319,2014,8.7
13319,2013,10.3
13319,2012,11.3
13319,2011,12.7
13321,2021,4.0
13321,2020,5.4
13321,2019,4.0
13321,2018,4.4
13321,2017,4.9
13321,2016,5.9
13321,2015,6.6
13321,2014,7.9
13321,2013,9.2
13321,2012,10.0
13321,2011,11.3
15001,2021,6.1
15001,2020,12.1
15001,2019,3.4
15001,2018,3.1
15001,2017,2.7
15001,2016,3.7
15001,2015,4.2
15001,2014,5.3
15001,2013,6.4
15001,2012,7.9
15001,2011,9.6
15003,2021,5.5
15003,2020,10.0
15003,2019,2.4
15003,2018,2.3
15003,2017,2.1
15003,2016,2.7
15003,2015,3.2
15003,2014,4.0
15003,2013,4.3
15003,2012,5.2
15003,2011,5.8
15007,2021,8.1
15007,2020,16.3
15007,2019,2.5
15007,2018,2.5
15007,2017,2.2
15007,2016,3.1
15007,2015,3.8
15007,2014,4.6
15007,2013,5.3
15007,2012,6.9
15007,2011,8.4
15009,2021,7.8
15009,2020,18.2
15009,2019,2.5
15009,2018,2.4
15009,2017,2.4
15009,2016,3.1
15009,2015,3.5
15009,2014,4.3
15009,2013,5.0
15009,2012,6.1
15009,2011,7.8
16001,2021,3.3
16001,2020,5.5
16001,2019,2.5
16001,2018,2.5
16001,2017,2.8
16001,2016,3.2
16001,2015,3.4
16001,2014,3.8
16001,2013,5.9
16001,2012,6.5
16001,2011,7.5
16003,2021,6.7
16003,2020,9.8
16003,2019,7.0
16003,2018,5.7
16003,2017,5.9
16003,2016,7.0
16003,2015,7.1
16003,2014,9.2
16003,2013,15.2
16003,2012,15.4
16003,2011,18.0
16005,2021,3.9
16005,2020,5.6
16005,2019,3.1
16005,2018,3.0
16005,2017,3.4
16005,2016,3.9
16005,2015,3.7
16005,2014,4.1
16005,2013,6.6
16005,2012,7.2
16005,2011,7.6
16007,2021,2.9
16007,2020,4.0
16007,2019,2.6
16007,2018,2.5
16007,2017,2.8
16007,2016,4.0
16007,2015,4.2
16007,2014,4.1
16007,2013,5.8
16007,2012,5.8
16007,2011,6.1
16009,2021,5.7
16009,2020,8.0
16009,2019,5.4
16009,2018,4.8
16009,2017,5.7
16009,2016,6.0
16009,2015,6.1
16009,2014,7.4
16009,2013,11.3
16009,2012,12.6
16009,2011,13.4
16011,2021,3.4
16011,2020,4.2
16011,2019,2.7
16011,2018,2.8
16011,2017,3.1
16011,2016,3.6
16011,2015,3.8
16011,2014,4.1
16011,2013,6.6
16011,2012,6.6
16011,2011,7.2
16013,2021,3.7
16013,2020,8.0
16013,2019,2.6
16013,2018,2.4
16013,2017,2.6
16013,2016,3.1
16013,2015,3.3
16013,2014,4.1
16013,2013,6.5
16013,2012,7.3
16013,2011,8.9
16015,2021,5.2
16015,2020,8.2
16015,2019,4.2
16015,2018,4.2
16015,2017,4.7
16015,2016,5.1
16015,2015,5.9
16015,2014,6.0
16015,2013,9.2
16015,2012,9.9
16015,2011,10.4
16017,2021,4.8
16017,2020,7.8
16017,2019,4.2
16017,2018,4.1
16017,2017,4.5
16017,2016,5.4
16017,2015,5.6
16017,2014,6.5
16017,2013,9.9
16017,2012,10.9
16017,2011,12.5
16019,2021,2.9
16019,2020,4.2
16019,2019,2.4
16019,2018,2.4
16019,2017,2.7
16019,2016,3.2
16019,2015,3.3
16019,2014,3.8
16019,2013,6.2
16019,2012,6.6
16019,2011,7.0
16021,2021,4.5
16021,2020,6.6
16021,2019,4.6
16021,2018,4.6
16021,2017,4.9
16021,2016,5.2
16021,2015,5.2
16021,2014,5.5
16021,2013,8.9
16021,2012,9.8
16021,2011,11.7
16023,2021,4.6
16023,2020,4.4
16023,2019,2.9
16023,2018,3.6
16023,2017,3.1
16023,2016,4.3
16023,2015,4.2
16023,2014,4.9
16023,2013,7.8
16023,2012,8.5
16023,2011,8.2
16025,2021,4.0
16025,2020,6.2
16025,2019,2.9
16025,2018,2.4
16025,2017,2.7
16025,2016,3.5
16025,2015,3.2
16025,2014,4.9
16025,2013,7.3
16025,2012,9.6
16025,2011,12.5
16027,2021,3.7
16027,2020,5.6
16027,2019,2.9
16027,2018,2.9
16027,2017,3.3
16027,2016,3.9
16027,2015,4.7
16027,2014,5.4
16027,2013,8.5
16027,2012,9.5
16027,2011,10.8
16029,2021,3.7
16029,2020,4.3
16029,2019,2.9
16029,2018,3.1
16029,2017,3.5
16029,2016,3.9
16029,2015,3.9
16029,2014,3.8
16029,2013,6.0
16029,2012,6.3
16029,2011,7.5
16031,2021,3.0
16031,2020,4.0
16031,2019,2.4
16031,2018,2.2
16031,2017,2.5
16031,2016,2.9
16031,2015,3.1
16031,2014,3.9
16031,2013,5.9
16031,2012,6.0
16031,2011,6.6
16033,2021,3.4
16033,2020,4.2
16033,2019,3.8
16033,2018,3.0
16033,2017,2.8
16033,2016,3.4
16033,2015,3.5
16033,2014,4.5
